org_name	ncbi_link	repr
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/038/215/GCA_003038215.2_ASM303821v2	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/054/385/GCA_003054385.1_ASM305438v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/069/525/GCA_003069525.1_ASM306952v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/071/305/GCA_003071305.1_ASM307130v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/073/235/GCA_003073235.1_ASM307323v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/073/315/GCA_003073315.1_ASM307331v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/073/335/GCA_003073335.1_ASM307333v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/073/675/GCA_003073675.1_ASM307367v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/074/015/GCA_003074015.1_ASM307401v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/076/555/GCA_003076555.1_ASM307655v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/181/055/GCA_003181055.1_ASM318105v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/181/095/GCA_003181095.1_ASM318109v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/181/135/GCA_003181135.1_ASM318113v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/186/535/GCA_003186535.1_ASM318653v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/194/285/GCA_003194285.1_ASM319428v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/203/435/GCA_003203435.1_ASM320343v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/204/175/GCA_003204175.1_ASM320417v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/204/465/GCA_003204465.1_ASM320446v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/267/985/GCA_003267985.1_ASM326798v1	False
Klebsiella pneumoniae subsp. pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/285/145/GCA_003285145.1_ASM328514v1	False
Klebsiella pneumoniae subsp. pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/286/975/GCA_003286975.1_ASM328697v1	False
Klebsiella pneumoniae subsp. pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/286/995/GCA_003286995.1_ASM328699v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/288/375/GCA_003288375.1_ASM328837v1	False
Klebsiella pneumoniae subsp. pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/330/945/GCA_003330945.1_ASM333094v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/363/735/GCA_003363735.1_ASM336373v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/367/555/GCA_003367555.1_ASM336755v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/368/025/GCA_003368025.1_ASM336802v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/408/615/GCA_003408615.1_ASM340861v1	False
Klebsiella pneumoniae subsp. pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/428/845/GCA_003428845.1_ASM342884v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/429/545/GCA_003429545.1_ASM342954v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/432/145/GCA_003432145.1_ASM343214v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/432/165/GCA_003432165.1_ASM343216v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/432/185/GCA_003432185.1_ASM343218v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/432/205/GCA_003432205.1_ASM343220v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/432/225/GCA_003432225.1_ASM343222v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/432/245/GCA_003432245.1_ASM343224v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/432/265/GCA_003432265.1_ASM343226v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/432/285/GCA_003432285.1_ASM343228v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/432/405/GCA_003432405.1_ASM343240v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/443/755/GCA_003443755.1_ASM344375v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/571/525/GCA_003571525.1_ASM357152v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/571/545/GCA_003571545.1_ASM357154v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/571/585/GCA_003571585.1_ASM357158v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/571/605/GCA_003571605.1_ASM357160v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/571/645/GCA_003571645.1_ASM357164v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/571/705/GCA_003571705.1_ASM357170v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/571/745/GCA_003571745.1_ASM357174v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/574/235/GCA_003574235.1_ASM357423v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/574/255/GCA_003574255.1_ASM357425v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/574/275/GCA_003574275.1_ASM357427v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/584/585/GCA_003584585.1_ASM358458v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/590/665/GCA_003590665.1_ASM359066v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/597/695/GCA_003597695.1_ASM359769v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/597/715/GCA_003597715.1_ASM359771v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/597/735/GCA_003597735.1_ASM359773v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/597/755/GCA_003597755.1_ASM359775v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/660/185/GCA_003660185.1_ASM366018v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/660/205/GCA_003660205.1_ASM366020v1	False
Klebsiella pneumoniae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/323/945/GCA_900323945.1_CNR48	False
Raoultella planticola	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/783/935/GCA_000783935.2_ASM78393v2	False
Raoultella planticola	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/906/195/GCA_002906195.1_ASM290619v1	False
Morganella morganii subsp. morganii KT	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/286/435/GCA_000286435.2_ASM28643v2	True
Morganella morganii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/783/955/GCA_000783955.2_ASM78395v2	False
Morganella morganii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/558/895/GCA_001558895.2_ASM155889v2	False
Morganella morganii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/386/305/GCA_002386305.1_ASM238630v1	False
Morganella morganii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/891/475/GCA_002891475.1_ASM289147v1	False
Morganella morganii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/968/775/GCA_002968775.1_ASM296877v1	False
Morganella morganii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/071/325/GCA_003071325.1_ASM307132v1	False
Morganella morganii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/573/445/GCA_003573445.1_ASM357344v1	False
Morganella morganii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/478/755/GCA_900478755.1_32473_C02	False
Proteus mirabilis HI4320	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/069/965/GCA_000069965.1_ASM6996v1	True
Proteus mirabilis BB2000	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/444/425/GCA_000444425.1_ASM44442v1	False
Proteus mirabilis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/783/575/GCA_000783575.2_ASM78357v2	False
Proteus mirabilis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/783/595/GCA_000783595.2_ASM78359v2	False
Proteus mirabilis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/783/875/GCA_000783875.2_ASM78387v2	False
Proteus mirabilis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/784/015/GCA_000784015.2_ASM78401v2	False
Proteus mirabilis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/281/545/GCA_001281545.1_ASM128154v1	False
Proteus mirabilis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/281/565/GCA_001281565.1_ASM128156v1	False
Proteus mirabilis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/640/985/GCA_001640985.1_ASM164098v1	False
Proteus mirabilis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/055/685/GCA_002055685.1_ASM205568v1	False
Proteus mirabilis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/180/115/GCA_002180115.1_ASM218011v1	False
Proteus mirabilis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/180/235/GCA_002180235.1_ASM218023v1	False
Proteus mirabilis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/197/405/GCA_002197405.1_ASM219740v1	False
Proteus mirabilis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/310/875/GCA_002310875.1_ASM231087v1	False
Proteus mirabilis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/310/895/GCA_002310895.1_ASM231089v1	False
Proteus mirabilis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/944/495/GCA_002944495.1_ASM294449v1	False
Proteus mirabilis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/945/235/GCA_002945235.1_ASM294523v1	False
Proteus mirabilis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/073/935/GCA_003073935.1_ASM307393v1	False
Proteus mirabilis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/204/115/GCA_003204115.1_ASM320411v1	False
Proteus vulgaris	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/591/155/GCA_002591155.1_ASM259115v1	False
Providencia rettgeri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/874/625/GCA_001874625.1_ASM187462v1	False
Providencia rettgeri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/984/195/GCA_002984195.1_ASM298419v1	False
Providencia rettgeri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/204/135/GCA_003204135.1_ASM320413v1	False
Providencia stuartii MRSN 2154	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/259/175/GCA_000259175.1_ASM25917v1	True
Providencia stuartii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/754/345/GCA_000754345.1_ASM75434v1	False
Providencia stuartii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/558/855/GCA_001558855.2_ASM155885v2	False
Providencia stuartii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/888/205/GCA_001888205.1_ASM188820v1	False
Providencia stuartii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/947/315/GCA_002947315.1_ASM294731v1	False
Providencia stuartii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/983/665/GCA_002983665.1_ASM298366v1	False
Serratia liquefaciens ATCC 27592	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/422/085/GCA_000422085.1_ASM42208v1	True
Serratia liquefaciens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/975/245/GCA_000975245.1_ASM97524v1	False
Serratia liquefaciens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/559/135/GCA_001559135.2_ASM155913v2	False
Serratia marcescens WW4	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/336/425/GCA_000336425.1_ASM33642v1	False
Serratia marcescens subsp. marcescens Db11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/513/215/GCA_000513215.1_DB11	True
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/783/915/GCA_000783915.2_ASM78391v2	False
Serratia marcescens SM39	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/828/775/GCA_000828775.1_ASM82877v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/022/215/GCA_001022215.1_ASM102221v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/280/365/GCA_001280365.1_ASM128036v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/294/565/GCA_001294565.1_ASM129456v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/417/865/GCA_001417865.2_ASM141786v2	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/672/055/GCA_001672055.1_ASM167205v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/220/515/GCA_002220515.1_ASM222051v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/220/535/GCA_002220535.1_ASM222053v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/220/555/GCA_002220555.1_ASM222055v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/220/575/GCA_002220575.1_ASM222057v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/220/595/GCA_002220595.1_ASM222059v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/220/615/GCA_002220615.1_ASM222061v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/220/635/GCA_002220635.1_ASM222063v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/220/655/GCA_002220655.1_ASM222065v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/220/675/GCA_002220675.1_ASM222067v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/220/695/GCA_002220695.1_ASM222069v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/220/715/GCA_002220715.1_ASM222071v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/947/235/GCA_002947235.1_ASM294723v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/996/885/GCA_002996885.1_ASM299688v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/997/125/GCA_002997125.1_ASM299712v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/071/565/GCA_003071565.1_ASM307156v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/071/585/GCA_003071585.1_ASM307158v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/071/605/GCA_003071605.1_ASM307160v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/071/625/GCA_003071625.1_ASM307162v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/146/705/GCA_003146705.1_ASM314670v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/182/655/GCA_003182655.1_ASM318265v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/186/475/GCA_003186475.1_ASM318647v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/204/075/GCA_003204075.1_ASM320407v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/204/405/GCA_003204405.1_ASM320440v1	False
Serratia marcescens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/355/135/GCA_003355135.1_ASM335513v1	False
Serratia marcescens SMB2099	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/029/885/GCA_900029885.1_Sm_SMB2099	False
Shigella boydii Sb227	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/012/025/GCA_000012025.1_ASM1202v1	False
Shigella boydii CDC 3083-94	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/020/185/GCA_000020185.1_ASM2018v1	False
Shigella boydii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/027/225/GCA_001027225.1_ASM102722v1	False
Shigella boydii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/946/735/GCA_002946735.1_ASM294673v1	False
Shigella boydii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/175/GCA_002949175.1_ASM294917v1	False
Shigella boydii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/455/GCA_002949455.1_ASM294945v1	False
Shigella boydii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/475/GCA_002949475.1_ASM294947v1	False
Shigella boydii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/495/GCA_002949495.1_ASM294949v1	False
Shigella boydii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/535/GCA_002949535.1_ASM294953v1	False
Shigella boydii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/950/035/GCA_002950035.1_ASM295003v1	False
Shigella boydii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/950/135/GCA_002950135.1_ASM295013v1	False
Shigella boydii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/950/275/GCA_002950275.1_ASM295027v1	False
Shigella boydii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/950/315/GCA_002950315.1_ASM295031v1	False
Shigella boydii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/950/375/GCA_002950375.1_ASM295037v1	False
Shigella dysenteriae Sd197	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/012/005/GCA_000012005.1_ASM1200v1	False
Shigella dysenteriae 1617	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/497/505/GCA_000497505.1_ASM49750v1	False
Shigella dysenteriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/741/615/GCA_002741615.1_ASM274161v1	False
Shigella dysenteriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/943/855/GCA_002943855.1_ASM294385v1	False
Shigella dysenteriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/345/GCA_002949345.1_ASM294934v1	False
Shigella dysenteriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/415/GCA_002949415.1_ASM294941v1	False
Shigella dysenteriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/555/GCA_002949555.1_ASM294955v1	False
Shigella dysenteriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/615/GCA_002949615.1_ASM294961v1	False
Shigella dysenteriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/655/GCA_002949655.1_ASM294965v1	False
Shigella dysenteriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/675/GCA_002949675.1_ASM294967v1	False
Shigella dysenteriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/715/GCA_002949715.1_ASM294971v1	False
Shigella dysenteriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/755/GCA_002949755.1_ASM294975v1	False
Shigella dysenteriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/775/GCA_002949775.1_ASM294977v1	False
Shigella dysenteriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/815/GCA_002949815.1_ASM294981v1	False
Shigella dysenteriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/835/GCA_002949835.1_ASM294983v1	False
Shigella dysenteriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/855/GCA_002949855.1_ASM294985v1	False
Shigella dysenteriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/875/GCA_002949875.1_ASM294987v1	False
Shigella dysenteriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/915/GCA_002949915.1_ASM294991v1	False
Shigella dysenteriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/935/GCA_002949935.1_ASM294993v1	False
Shigella dysenteriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/950/015/GCA_002950015.1_ASM295001v1	False
Shigella dysenteriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/950/055/GCA_002950055.1_ASM295005v1	False
Shigella dysenteriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/950/075/GCA_002950075.1_ASM295007v1	False
Shigella dysenteriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/950/095/GCA_002950095.1_ASM295009v1	False
Shigella dysenteriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/950/115/GCA_002950115.1_ASM295011v1	False
Shigella dysenteriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/950/155/GCA_002950155.1_ASM295015v1	False
Shigella dysenteriae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/950/175/GCA_002950175.1_ASM295017v1	False
Shigella flexneri 2a str. 301	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/006/925/GCA_000006925.2_ASM692v2	False
Shigella flexneri 2a str. 2457T	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/405/GCA_000007405.1_ASM740v1	False
Shigella flexneri 5 str. 8401	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/013/585/GCA_000013585.1_ASM1358v1	False
Shigella flexneri 2002017	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/022/245/GCA_000022245.1_ASM2224v1	False
Shigella flexneri 2003036	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/743/955/GCA_000743955.1_ASM74395v1	False
Shigella flexneri Shi06HN006	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/743/995/GCA_000743995.1_ASM74399v1	False
Shigella flexneri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/783/735/GCA_000783735.2_ASM78373v2	False
Shigella flexneri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/953/035/GCA_000953035.1_NCTC1	False
Shigella flexneri G1663	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/021/855/GCA_001021855.1_ASM102185v1	False
Shigella flexneri 1a	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/578/125/GCA_001578125.1_ASM157812v1	False
Shigella flexneri 4c	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/579/965/GCA_001579965.1_ASM157996v1	False
Shigella flexneri 2a	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/580/175/GCA_001580175.1_ASM158017v1	False
Shigella flexneri 4c	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/240/075/GCA_002240075.1_ASM224007v1	False
Shigella flexneri 4c	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/240/095/GCA_002240095.1_ASM224009v1	False
Shigella flexneri 1a	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/240/115/GCA_002240115.1_ASM224011v1	False
Shigella flexneri 1a	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/240/135/GCA_002240135.1_ASM224013v1	False
Shigella flexneri 1c	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/442/995/GCA_002442995.1_ASM244299v1	False
Shigella flexneri 7b	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/741/635/GCA_002741635.1_ASM274163v1	False
Shigella flexneri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/946/695/GCA_002946695.1_ASM294669v1	False
Shigella flexneri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/255/GCA_002949255.1_ASM294925v1	False
Shigella flexneri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/515/GCA_002949515.1_ASM294951v1	False
Shigella flexneri Y	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/575/GCA_002949575.1_ASM294957v1	False
